N,epsilon,transition_prob,discount_factor,global_phase_size,aggregate_phase_size,algorithm,time,iterations,total_updates,error,num_mega_states,t_sa_final,theoretical_bound,speedup_updates
200,0.1,0.98,0.95,2,5,mega_state_agg,7.9958586962893605,71,840775,3.8324282771363123,29,50,3.999999999999997,8.563527697659897
200,0.1,0.98,0.95,2,10,value_iteration,70.70959269162267,180,7200000,0.0,,,3.999999999999997,8.985959438377535
200,0.1,0.98,0.95,2,10,mega_state_agg,7.461394279729575,110,801250,3.854486014913215,26,90,3.999999999999997,8.985959438377535
200,0.1,0.98,0.95,5,20,value_iteration,71.57797969225794,180,7200000,0.0,,,3.999999999999997,9.988069805510085
200,0.1,0.98,0.95,5,20,mega_state_agg,6.010459688026458,78,720860,3.97477813682125,21,60,3.999999999999997,9.988069805510085
200,0.1,0.98,0.99,2,5,value_iteration,84.13701752619818,209,8360000,0.0,,,19.999999999999982,2.33792855614734
200,0.1,0.98,0.99,2,5,mega_state_agg,33.05996442679316,309,3575815,19.80792906500271,154,220,19.999999999999982,2.33792855614734
200,0.1,0.98,0.99,2,10,value_iteration,79.67589371511713,209,8360000,0.0,,,19.999999999999982,2.6608950283277104
200,0.1,0.98,0.99,2,10,mega_state_agg,31.24037910113111,458,3141800,19.687981565162147,112,380,19.999999999999982,2.6608950283277104
200,0.1,1.0,0.8,2,5,value_iteration,9.073837304953486,43,1720000,0.0,,,1.0000000000000002,7.1654724212631224
200,0.1,1.0,0.8,2,5,mega_state_agg,1.1368175810202956,16,240040,0.8314960921857337,5,10,1.0000000000000002,7.1654724212631224
200,0.1,1.0,0.8,2,10,value_iteration,9.02274014474824,43,1720000,0.0,,,1.0000000000000002,7.164069691403533
200,0.1,1.0,0.8,2,10,mega_state_agg,1.1290398710407317,27,240087,0.9871961091969541,7,21,1.0000000000000002,7.164069691403533
200,0.1,1.0,0.8,5,20,value_iteration,8.61114938557148,43,1720000,0.0,,,1.0000000000000002,8.598968123825141
200,0.1,1.0,0.8,5,20,mega_state_agg,0.8738094610162079,9,200024,0.9228696374701721,6,4,1.0000000000000002,8.598968123825141
200,0.1,1.0,0.85,2,5,value_iteration,12.255017768125981,58,2320000,0.0,,,1.3333333333333333,9.665055824029329
200,0.1,1.0,0.85,2,5,mega_state_agg,1.0556611367501318,16,240040,1.3322984874284538,5,10,1.3333333333333333,9.665055824029329
200,0.1,1.0,0.85,2,10,value_iteration,12.222135311923921,58,2320000,0.0,,,1.3333333333333333,7.246399445275629
200,0.1,1.0,0.85,2,10,mega_state_agg,1.572691461071372,39,320159,1.324992445147779,9,31,1.3333333333333333,7.246399445275629
200,0.1,1.0,0.85,5,20,value_iteration,12.1679647420533,58,2320000,0.0,,,1.3333333333333333,7.2472822691490695
200,0.1,1.0,0.85,5,20,mega_state_agg,1.5023323618806899,28,320120,1.2503420178463358,6,20,1.3333333333333333,7.2472822691490695
200,0.1,0.98,0.99,5,20,value_iteration,82.28550810087472,209,8360000,0.0,,,19.999999999999982,2.531246972192617
200,0.1,0.98,0.99,5,20,mega_state_agg,32.18075954308733,402,3302720,19.907589060284167,149,320,19.999999999999982,2.531246972192617
200,0.1,1.0,0.9,2,5,value_iteration,18.634179604239762,89,3560000,0.0,,,2.0000000000000004,9.885593690991891
200,0.1,1.0,0.9,2,5,mega_state_agg,1.714130795095116,29,360120,1.9972405775469628,9,20,2.0000000000000004,9.885593690991891
200,0.1,1.0,0.9,2,10,value_iteration,17.222090343013406,89,3560000,0.0,,,2.0000000000000004,7.411262621005517
200,0.1,1.0,0.9,2,10,mega_state_agg,2.3116930392570794,62,480350,1.9643524457901629,11,50,2.0000000000000004,7.411262621005517
200,0.1,1.0,0.9,5,20,value_iteration,17.475611728150398,89,3560000,0.0,,,2.0000000000000004,8.897330800759772
200,0.1,1.0,0.9,5,20,mega_state_agg,1.8567989962175488,30,400120,1.872113305582685,6,20,2.0000000000000004,8.897330800759772
200,0.1,1.0,0.95,2,5,value_iteration,36.4862230499275,181,7240000,0.0,,,3.999999999999997,8.61289555079705
200,0.1,1.0,0.95,2,5,mega_state_agg,3.8349599819630384,71,840600,3.8323561580563563,21,50,3.999999999999997,8.61289555079705
200,0.1,1.0,0.95,2,10,value_iteration,37.53011775109917,181,7240000,0.0,,,3.999999999999997,9.038814467096968
200,0.1,1.0,0.95,2,10,mega_state_agg,3.812330658081919,110,800990,3.9992185648641705,19,90,3.999999999999997,9.038814467096968
200,0.1,1.0,0.95,5,20,value_iteration,35.487720523029566,181,7240000,0.0,,,3.999999999999997,10.046346404684595
200,0.1,1.0,0.95,5,20,mega_state_agg,3.313760950230062,78,720660,3.9747060177413047,16,60,3.999999999999997,10.046346404684595
200,0.1,1.0,0.99,2,5,value_iteration,40.86588262580335,200,8000000,0.0,,,19.999999999999982,2.2159928201832626
200,0.1,1.0,0.99,2,5,mega_state_agg,17.097848689183593,310,3610120,19.969048923921463,89,220,19.999999999999982,2.2159928201832626
200,0.1,1.0,0.99,2,10,value_iteration,40.0598613047041,200,8000000,0.0,,,19.999999999999982,2.619146616553661
200,0.1,1.0,0.99,2,10,mega_state_agg,14.638687715865672,446,3054430,19.781599780579256,75,370,19.999999999999982,2.619146616553661
200,0.2,0.5,0.8,2,5,value_iteration,13.84827800001949,37,1480000,0.0,,,2.0000000000000004,18.49722541618757
200,0.2,0.5,0.8,2,5,mega_state_agg,0.717194315046072,6,80012,1.8043067380294562,3,4,2.0000000000000004,18.49722541618757
200,0.2,0.5,0.8,2,10,value_iteration,14.105775306001306,37,1480000,0.0,,,2.0000000000000004,18.49722541618757
200,0.2,0.5,0.8,2,10,mega_state_agg,0.7332950658164918,6,80012,1.8043067380294562,3,4,2.0000000000000004,18.49722541618757
200,0.1,1.0,0.99,5,20,value_iteration,41.80530099570751,200,8000000,0.0,,,19.999999999999982,2.49042741960589
200,0.1,1.0,0.99,5,20,mega_state_agg,15.550654138904065,380,3212300,19.73074552365553,76,300,19.999999999999982,2.49042741960589
200,0.2,0.5,0.8,5,20,value_iteration,14.040704001672566,37,1480000,0.0,,,2.0000000000000004,7.4
200,0.2,0.5,0.8,5,20,mega_state_agg,1.7728420780040324,5,200000,1.6382808108425277,0,0,2.0000000000000004,7.4
200,0.2,0.5,0.85,2,5,value_iteration,18.677610924933106,49,1960000,0.0,,,2.6666666666666665,16.331291921843103
200,0.2,0.5,0.85,2,5,mega_state_agg,1.092295931186527,8,120015,2.5027772291916026,3,5,2.6666666666666665,16.331291921843103
200,0.2,0.5,0.85,2,10,value_iteration,18.676700290758163,49,1960000,0.0,,,2.6666666666666665,24.493570437760088
200,0.2,0.5,0.85,2,10,mega_state_agg,0.7255903538316488,9,80021,2.6074313802399045,3,7,2.6666666666666665,24.493570437760088
200,0.2,0.5,0.85,5,20,value_iteration,18.58385554002598,49,1960000,0.0,,,2.6666666666666665,9.799706008819735
200,0.2,0.5,0.85,5,20,mega_state_agg,1.7380160740576684,6,200006,2.599117701264456,6,1,2.6666666666666665,9.799706008819735
200,0.2,0.5,0.9,2,5,value_iteration,27.99223888432607,74,2960000,0.0,,,4.000000000000001,14.796300924768808
200,0.2,0.5,0.9,2,5,mega_state_agg,1.7979979189112782,15,200050,3.637637004497421,7,10,4.000000000000001,14.796300924768808
200,0.2,0.5,0.9,2,10,value_iteration,28.938473168760538,74,2960000,0.0,,,4.000000000000001,18.4965319002687
200,0.2,0.5,0.9,2,10,mega_state_agg,1.5167768099345267,14,160030,3.9585192381571277,3,10,4.000000000000001,18.4965319002687
200,0.2,0.5,0.9,5,20,value_iteration,28.30867669172585,74,2960000,0.0,,,4.000000000000001,14.796892652542965
200,0.2,0.5,0.9,5,20,mega_state_agg,1.7960697757080197,12,200042,3.9632461043938303,6,7,4.000000000000001,14.796892652542965
200,0.2,0.5,0.95,2,5,value_iteration,58.87738709896803,148,5920000,0.0,,,7.999999999999994,13.44553083727955
200,0.2,0.5,0.95,2,5,mega_state_agg,4.262257976923138,36,440295,7.674153818512867,20,25,7.999999999999994,13.44553083727955
200,0.2,0.5,0.95,2,10,value_iteration,56.856237578205764,148,5920000,0.0,,,7.999999999999994,18.478807118086443
200,0.2,0.5,0.95,2,10,mega_state_agg,2.993346734903753,45,320367,7.9695507501820835,21,37,7.999999999999994,18.478807118086443
200,0.2,0.5,0.95,5,20,value_iteration,57.53119018627331,148,5920000,0.0,,,7.999999999999994,14.79201231335079
200,0.2,0.5,0.95,5,20,mega_state_agg,3.743649329058826,34,400216,7.9602675290541605,19,24,7.999999999999994,14.79201231335079
200,0.2,0.5,0.99,2,5,value_iteration,134.2536318297498,351,14040000,0.0,,,39.999999999999964,5.057509356752531
200,0.2,0.5,0.99,2,5,mega_state_agg,25.716965705156326,239,2776070,39.80307192630061,180,170,39.999999999999964,5.057509356752531
200,0.2,0.5,0.99,2,10,value_iteration,139.82572821201757,351,14040000,0.0,,,39.999999999999964,5.784037868145359
200,0.2,0.5,0.99,2,10,mega_state_agg,23.798210225068033,350,2427370,39.920534987734925,180,290,39.999999999999964,5.784037868145359
200,0.2,0.6,0.8,2,5,value_iteration,14.723205062095076,38,1520000,0.0,,,2.0000000000000004,18.997150427435884
200,0.2,0.6,0.8,2,5,mega_state_agg,0.723607799038291,6,80012,1.8042632988782579,3,4,2.0000000000000004,18.997150427435884
200,0.2,0.6,0.8,2,10,value_iteration,15.192704275250435,38,1520000,0.0,,,2.0000000000000004,18.997150427435884
200,0.2,0.6,0.8,2,10,mega_state_agg,0.7763087609782815,6,80012,1.8042632988782579,3,4,2.0000000000000004,18.997150427435884
200,0.2,0.6,0.8,5,20,value_iteration,15.362415796145797,38,1520000,0.0,,,2.0000000000000004,7.6
200,0.2,0.6,0.8,5,20,mega_state_agg,1.9494003178551793,5,200000,1.6382373716913303,0,0,2.0000000000000004,7.6
200,0.2,0.6,0.85,2,5,value_iteration,19.965698875952512,51,2040000,0.0,,,2.6666666666666665,16.9978752655918
200,0.2,0.6,0.85,2,5,mega_state_agg,1.1413473668508232,8,120015,2.502733254198601,3,5,2.6666666666666665,16.9978752655918
200,0.2,0.6,0.85,2,10,value_iteration,20.651315381284803,51,2040000,0.0,,,2.6666666666666665,25.493308006648256
200,0.2,0.6,0.85,2,10,mega_state_agg,0.8086907709948719,9,80021,2.607387405246903,3,7,2.6666666666666665,25.493308006648256
200,0.2,0.5,0.99,5,20,value_iteration,135.06803614413366,351,14040000,0.0,,,39.999999999999964,5.699948846612915
200,0.2,0.5,0.99,5,20,mega_state_agg,24.114170636981726,301,2463180,39.59403796032059,179,240,39.999999999999964,5.699948846612915
200,0.2,0.6,0.85,5,20,value_iteration,20.96082148095593,51,2040000,0.0,,,2.6666666666666665,10.199643012494562
200,0.2,0.6,0.85,5,20,mega_state_agg,1.8008725559338927,6,200007,2.5990737262714543,7,1,2.6666666666666665,10.199643012494562
200,0.2,0.6,0.9,2,5,value_iteration,31.830982332117856,78,3120000,0.0,,,4.000000000000001,15.596100974756311
200,0.2,0.6,0.9,2,5,mega_state_agg,1.9582889038138092,15,200050,3.6376071548321196,7,10,4.000000000000001,15.596100974756311
200,0.2,0.6,0.9,2,10,value_iteration,30.713698890060186,78,3120000,0.0,,,4.000000000000001,19.496344435418358
200,0.2,0.6,0.9,2,10,mega_state_agg,1.3707035230472684,14,160030,3.9584893884918255,3,10,4.000000000000001,19.496344435418358
200,0.2,0.6,0.9,5,20,value_iteration,31.076509474776685,78,3120000,0.0,,,4.000000000000001,15.59617893616064
200,0.2,0.6,0.9,5,20,mega_state_agg,1.9541909717954695,12,200049,3.963216254728529,7,7,4.000000000000001,15.59617893616064
200,0.2,0.6,0.95,2,5,value_iteration,60.648759183008224,155,6200000,0.0,,,7.999999999999994,14.080828497779999
200,0.2,0.6,0.95,2,5,mega_state_agg,4.406191238667816,36,440315,7.674000265142912,21,25,7.999999999999994,14.080828497779999
200,0.2,0.6,0.95,2,10,value_iteration,60.411717142909765,155,6200000,0.0,,,7.999999999999994,19.353469265442197
200,0.2,0.6,0.95,2,10,mega_state_agg,3.131228211801499,45,320356,7.969397196812125,18,37,7.999999999999994,19.353469265442197
200,0.2,0.6,0.95,5,20,value_iteration,62.799175621941686,155,6200000,0.0,,,7.999999999999994,15.490241148076711
200,0.2,0.6,0.95,5,20,mega_state_agg,3.9332509031519294,34,400252,7.960113975684205,23,24,7.999999999999994,15.490241148076711
200,0.2,0.6,0.99,2,5,value_iteration,120.95450472971424,307,12280000,0.0,,,39.999999999999964,4.623493975903615
200,0.2,0.6,0.99,2,5,mega_state_agg,25.562423042953014,226,2656000,39.583252877786016,188,160,39.999999999999964,4.623493975903615
200,0.2,0.6,0.99,2,10,value_iteration,123.89630242669955,307,12280000,0.0,,,39.999999999999964,5.320693076599783
200,0.2,0.6,0.99,2,10,mega_state_agg,23.33963421313092,337,2307970,39.72703894883287,190,280,39.999999999999964,5.320693076599783
200,0.2,0.7,0.8,2,5,value_iteration,15.92562849400565,40,1600000,0.0,,,2.0000000000000004,19.99700044993251
200,0.2,0.7,0.8,2,5,mega_state_agg,0.7401027977466583,6,80012,1.8042599609960321,3,4,2.0000000000000004,19.99700044993251
200,0.2,0.7,0.8,2,10,value_iteration,16.39404443325475,40,1600000,0.0,,,2.0000000000000004,19.99700044993251
200,0.2,0.7,0.8,2,10,mega_state_agg,0.7259550760500133,6,80012,1.8042599609960321,3,4,2.0000000000000004,19.99700044993251
200,0.2,0.7,0.8,5,20,value_iteration,15.84588204883039,40,1600000,0.0,,,2.0000000000000004,8.0
200,0.2,0.7,0.8,5,20,mega_state_agg,1.896827107295394,5,200000,1.6382340338091042,0,0,2.0000000000000004,8.0
200,0.2,0.7,0.85,2,5,value_iteration,20.842338981106877,53,2120000,0.0,,,2.6666666666666665,17.6644586093405
200,0.2,0.7,0.85,2,5,mega_state_agg,1.1105155842378736,8,120015,2.502686419819325,3,5,2.6666666666666665,17.6644586093405
200,0.2,0.6,0.99,5,20,value_iteration,120.70957673620433,307,12280000,0.0,,,39.999999999999964,5.243516059335422
200,0.2,0.6,0.99,5,20,mega_state_agg,21.897537264041603,278,2341940,39.69796682257683,180,220,39.999999999999964,5.243516059335422
200,0.2,0.7,0.85,2,10,value_iteration,21.179945995565504,53,2120000,0.0,,,2.6666666666666665,26.49304557553642
200,0.2,0.7,0.85,2,10,mega_state_agg,0.7368476702831686,9,80021,2.6073405708676267,3,7,2.6666666666666665,26.49304557553642
200,0.2,0.7,0.85,5,20,value_iteration,20.913053639698774,53,2120000,0.0,,,2.6666666666666665,10.599576016959322
200,0.2,0.7,0.85,5,20,mega_state_agg,1.8605707287788391,6,200008,2.599026891892178,8,1,2.6666666666666665,10.599576016959322
200,0.2,0.7,0.9,2,5,value_iteration,31.939842842984945,81,3240000,0.0,,,4.000000000000001,16.195951012246937
200,0.2,0.7,0.9,2,5,mega_state_agg,1.9019452352076769,15,200050,3.6375234816875164,7,10,4.000000000000001,16.195951012246937
200,0.2,0.7,0.9,2,10,value_iteration,32.50127490470186,81,3240000,0.0,,,4.000000000000001,20.246203836780605
200,0.2,0.7,0.9,2,10,mega_state_agg,1.5103266020305455,14,160030,3.958405715347223,3,10,4.000000000000001,20.246203836780605
200,0.2,0.7,0.9,5,20,value_iteration,33.18890870315954,81,3240000,0.0,,,4.000000000000001,16.195465269724476
200,0.2,0.7,0.9,5,20,mega_state_agg,1.9254591260105371,12,200056,3.9631325815839267,8,7,4.000000000000001,16.195465269724476
200,0.2,0.7,0.95,2,5,value_iteration,64.45258032903075,162,6480000,0.0,,,7.999999999999994,14.71740537594113
200,0.2,0.7,0.95,2,5,mega_state_agg,4.3793299668468535,36,440295,7.673841893283122,21,25,7.999999999999994,14.71740537594113
200,0.2,0.7,0.95,2,10,value_iteration,64.590352662839,162,6480000,0.0,,,7.999999999999994,20.227686333513343
200,0.2,0.7,0.95,2,10,mega_state_agg,3.180029409006238,45,320353,7.969238824952331,19,37,7.999999999999994,20.227686333513343
200,0.2,0.7,0.95,5,20,value_iteration,62.745845477096736,162,6480000,0.0,,,7.999999999999994,16.18980042573179
200,0.2,0.7,0.95,5,20,mega_state_agg,3.689063624944538,34,400252,7.959955603824412,23,24,7.999999999999994,16.18980042573179
200,0.2,0.7,0.99,2,5,value_iteration,109.8992637488991,274,10960000,0.0,,,39.999999999999964,4.465031389659542
200,0.2,0.7,0.99,2,5,mega_state_agg,23.770835509058088,211,2454630,39.82841969800731,189,150,39.999999999999964,4.465031389659542
200,0.2,0.7,0.99,2,10,value_iteration,109.79633826902136,274,10960000,0.0,,,39.999999999999964,5.112321815060826
200,0.2,0.7,0.99,2,10,mega_state_agg,21.04291676171124,313,2143840,39.69594741039208,181,260,39.999999999999964,5.112321815060826
200,0.2,0.92,0.8,2,5,value_iteration,16.430118490941823,42,1680000,0.0,,,2.0000000000000004,20.996850472429134
200,0.2,0.92,0.8,2,5,mega_state_agg,0.7728965901769698,6,80012,1.8041257509985122,3,4,2.0000000000000004,20.996850472429134
200,0.2,0.92,0.8,2,10,value_iteration,16.373604216147214,42,1680000,0.0,,,2.0000000000000004,20.996850472429134
200,0.2,0.92,0.8,2,10,mega_state_agg,0.7756651248782873,6,80012,1.8041257509985122,3,4,2.0000000000000004,20.996850472429134
200,0.2,0.92,0.8,5,20,value_iteration,16.924731373786926,42,1680000,0.0,,,2.0000000000000004,8.4
200,0.2,0.92,0.8,5,20,mega_state_agg,1.7779352189972997,5,200000,1.6380998238115843,0,0,2.0000000000000004,8.4
200,0.2,0.92,0.85,2,5,value_iteration,22.302641338203102,57,2280000,0.0,,,2.6666666666666665,18.997625296837896
200,0.2,0.92,0.85,2,5,mega_state_agg,1.171593315899372,8,120015,2.5025464812462825,3,5,2.6666666666666665,18.997625296837896
200,0.2,0.7,0.99,5,20,value_iteration,109.44509683223441,274,10960000,0.0,,,39.999999999999964,5.031215571061329
200,0.2,0.7,0.99,5,20,mega_state_agg,20.355121586937457,254,2178400,39.859530140302034,175,200,39.999999999999964,5.031215571061329
200,0.2,0.92,0.85,2,10,value_iteration,23.062613445334136,57,2280000,0.0,,,2.6666666666666665,28.492520713312757
200,0.2,0.92,0.85,2,10,mega_state_agg,0.7336069769226015,9,80021,2.6072006322945844,3,7,2.6666666666666665,28.492520713312757
200,0.2,0.92,0.85,5,20,value_iteration,22.30733162909746,57,2280000,0.0,,,2.6666666666666665,11.399601013964512
200,0.2,0.92,0.85,5,20,mega_state_agg,1.8690051157027483,6,200007,2.598886953319136,7,1,2.6666666666666665,11.399601013964512
200,0.2,0.92,0.9,2,10,value_iteration,33.40946297394112,87,3480000,0.0,,,4.000000000000001,21.745922639505093
200,0.2,0.92,0.9,2,10,mega_state_agg,1.3885928629897535,14,160030,3.9581546751588954,3,10,4.000000000000001,21.745922639505093
200,0.2,0.92,0.9,2,5,value_iteration,35.71044046198949,87,3480000,0.0,,,4.000000000000001,17.396085880676846
200,0.2,0.92,0.9,2,5,mega_state_agg,1.8978341603651643,15,200045,3.6372724414991895,6,10,4.000000000000001,17.396085880676846
200,0.2,0.92,0.9,5,20,value_iteration,33.285969629418105,87,3480000,0.0,,,4.000000000000001,17.395738044179176
200,0.2,0.92,0.9,5,20,mega_state_agg,1.9218186778016388,12,200049,3.9628815413955962,7,7,4.000000000000001,17.395738044179176
200,0.2,0.92,0.95,2,5,value_iteration,71.59284263988957,177,7080000,0.0,,,7.999999999999994,16.083233002430656
200,0.2,0.92,0.95,2,5,mega_state_agg,4.1226975987665355,36,440210,7.673450105499187,14,25,7.999999999999994,16.083233002430656
200,0.2,0.92,0.95,2,10,value_iteration,69.19077569199726,177,7080000,0.0,,,7.999999999999994,22.10724511876399
200,0.2,0.92,0.95,2,10,mega_state_agg,3.020018943119794,45,320257,7.968847037168398,11,37,7.999999999999994,22.10724511876399
200,0.2,0.92,0.95,5,20,value_iteration,70.56848225975409,177,7080000,0.0,,,7.999999999999994,17.68973995082852
200,0.2,0.92,0.95,5,20,mega_state_agg,3.8997254110872746,34,400232,7.959563816040486,18,24,7.999999999999994,17.68973995082852
200,0.2,0.92,0.99,2,5,value_iteration,87.46907504694536,222,8880000,0.0,,,39.999999999999964,4.427381961409981
200,0.2,0.92,0.99,2,5,mega_state_agg,18.64945820113644,170,2005700,39.991798547460284,101,120,39.999999999999964,4.427381961409981
200,0.2,0.92,0.99,2,10,value_iteration,91.1080203349702,222,8880000,0.0,,,39.999999999999964,5.019927075383702
200,0.2,0.92,0.99,2,10,mega_state_agg,18.144593385979533,254,1768950,39.93298386601173,88,210,39.999999999999964,5.019927075383702
200,0.2,0.95,0.8,2,5,value_iteration,17.81823900481686,43,1720000,0.0,,,2.0000000000000004,21.49677548367745
200,0.2,0.95,0.8,2,5,mega_state_agg,0.7842614920809865,6,80012,1.8041528303530305,3,4,2.0000000000000004,21.49677548367745
200,0.2,0.95,0.8,2,10,value_iteration,17.234254357870668,43,1720000,0.0,,,2.0000000000000004,21.49677548367745
200,0.2,0.95,0.8,2,10,mega_state_agg,0.7826352738775313,6,80012,1.8041528303530305,3,4,2.0000000000000004,21.49677548367745
